success,timeout,failed_images,failed_audio,failed_video,trial_type,trial_index,plugin_version,time_elapsed,random_id,participant_id,condition_name,participant,rt,stimulus,response,phase,trial_number,species_key,human_n,species_n,optionA_label,optionB_label,swap,left_is,right_is,left_label,middle_label,right_label,choice_options,comparison_label,chosen_option,choice_kind,saved_human,saved_animal,human_chosen,task,question_order,file_name
NA,NA,NA,NA,NA,html-keyboard-response,89,2.0.0,129712,prqv5qhsjst,prqv5qhsjst,You,crow,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/prqv5qhsjst_1772141655233.csv
NA,NA,NA,NA,NA,survey-likert,90,2.0.0,136480,prqv5qhsjst,prqv5qhsjst,You,crow,6764,NA,"{""smart_person"":3,""smart_dog"":2,""smart_pig"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,capacity_smart,"[0,1,2]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/prqv5qhsjst_1772141655233.csv
NA,NA,NA,NA,NA,survey-likert,91,2.0.0,142178,prqv5qhsjst,prqv5qhsjst,You,crow,5696,NA,"{""pain_person"":3,""pain_dog"":3,""pain_pig"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,capacity_pain,"[0,1,2]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/prqv5qhsjst_1772141655233.csv
NA,NA,NA,NA,NA,survey-likert,92,2.0.0,147044,prqv5qhsjst,prqv5qhsjst,You,crow,4863,NA,"{""emotion_person"":3,""emotion_dog"":2,""emotion_pig"":2}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,capacity_emotion,"[0,1,2]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/prqv5qhsjst_1772141655233.csv
NA,NA,NA,NA,NA,survey-text,93,2.0.0,165492,prqv5qhsjst,prqv5qhsjst,You,crow,18443,NA,"{""Q0"":""judging peoples morality and views about different animals vs people""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,hypothesis_check,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/prqv5qhsjst_1772141655233.csv
NA,NA,NA,NA,NA,survey-likert,94,2.0.0,168192,prqv5qhsjst,prqv5qhsjst,You,crow,2698,NA,"{""Q0"":3}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,difficulty_rating,[0],/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/prqv5qhsjst_1772141655233.csv
NA,NA,NA,NA,NA,survey-text,95,2.0.0,170510,prqv5qhsjst,prqv5qhsjst,You,crow,2315,NA,"{""Q0"":""no""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,technical_check,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/prqv5qhsjst_1772141655233.csv
NA,NA,NA,NA,NA,survey-multi-choice,96,2.0.0,183128,prqv5qhsjst,prqv5qhsjst,You,crow,12615,NA,"{""age_bracket"":""18 to 24"",""gender"":""Female"",""english_proficiency"":""Native / near-native"",""pet_ownership"":""Yes"",""diet"":""Omnivore""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,demographics,"[0,1,2,3,4]",/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/prqv5qhsjst_1772141655233.csv
TRUE,FALSE,[],[],[],preload,0,2.0.0,3712,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,1,2.0.0,5050,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,1337,Welcome to the experiment. Press any key to begin.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,survey-text,2,2.0.0,8423,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,3369,NA,"{""participant_id"":""ladybug""}",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
TRUE,NA,NA,NA,NA,fullscreen,3,2.0.0,12306,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,2880,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,4,2.0.0,43067,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,30759,"<p>You will be asked you some moral questions in which you have to make
                choices. These questions can be hard to decide. There is no right or wrong
                answer - choose whatever you personally think is right. Please
                carefully consider each question.</p>
                <p>Press any key to begin.</p>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,5,2.0.0,67866,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,24797,"
      <p>
        Imagine a situation involving two boats, one with humans and one with animals. Both of these boats are sinking.
        Unfortunately, the species on either of these boats are unable to swim. However, You can
        choose one boat to save. Once You chooses a boat, the people or animals on that boat will
        be safe, but the people or animals on the other boat will not survive.
      </p>

      <div style=""display: flex; justify-content: center; align-items: center; gap: 40px; margin-top: 30px;"">
        <img src=""stimuli/boat.png"" style=""width:150px;"">
        <img src=""stimuli/cant decide.png"" style=""width:150px;"">
        <img src=""stimuli/boat.png"" style=""width:150px;"">
      </div>
",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,6,2.0.0,76279,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,8408,"On one boat there is <b>100 people</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",2,main_choice,0,cat,100,1,100 people,1 cat,TRUE,B,A,1 cat,Can't decide,100 people,"[""1 cat"",""Can't decide"",""100 people""]",100 people vs 1 cat,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,7,2.0.0,76783,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,8,2.0.0,82906,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,6120,"On one boat there is <b>10 people</b> and the other boat there is <b>100 dogs</b>.
                 Will <b>You</b> save...",0,main_choice,1,dog,10,100,10 people,100 dogs,TRUE,B,A,100 dogs,Can't decide,10 people,"[""100 dogs"",""Can't decide"",""10 people""]",10 people vs 100 dogs,100 dogs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,9,2.0.0,83410,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,10,2.0.0,85720,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,2308,"On one boat there is <b>10 people</b> and the other boat there is <b>1 pig</b>.
                 Will <b>You</b> save...",0,main_choice,2,pig,10,1,10 people,1 pig,FALSE,A,B,10 people,Can't decide,1 pig,"[""10 people"",""Can't decide"",""1 pig""]",10 people vs 1 pig,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,11,2.0.0,86223,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,12,2.0.0,90493,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,4267,"On one boat there is <b>100 people</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",0,main_choice,3,dog,100,10,100 people,10 dogs,FALSE,A,B,100 people,Can't decide,10 dogs,"[""100 people"",""Can't decide"",""10 dogs""]",100 people vs 10 dogs,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,13,2.0.0,90996,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,14,2.0.0,99376,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,8378,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigeons</b>.
                 Will <b>You</b> save...",0,main_choice,4,pigeon,10,100,10 people,100 pigeons,FALSE,A,B,10 people,Can't decide,100 pigeons,"[""10 people"",""Can't decide"",""100 pigeons""]",10 people vs 100 pigeons,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,15,2.0.0,99880,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,16,2.0.0,125487,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,25603,"On one boat there is <b>10 people</b> and the other boat there is <b>100 cats</b>.
                 Will <b>You</b> save...",2,main_choice,5,cat,10,100,10 people,100 cats,FALSE,A,B,10 people,Can't decide,100 cats,"[""10 people"",""Can't decide"",""100 cats""]",10 people vs 100 cats,100 cats,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,17,2.0.0,125990,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,18,2.0.0,130623,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,4630,"On one boat there is <b>1 person</b> and the other boat there is <b>100 clams</b>.
                 Will <b>You</b> save...",2,main_choice,6,clam,1,100,1 person,100 clams,TRUE,B,A,100 clams,Can't decide,1 person,"[""100 clams"",""Can't decide"",""1 person""]",1 person vs 100 clams,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,19,2.0.0,131125,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,20,2.0.0,133252,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,2124,"On one boat there is <b>1 person</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",0,main_choice,7,pigeon,1,1,1 person,1 pigeon,FALSE,A,B,1 person,Can't decide,1 pigeon,"[""1 person"",""Can't decide"",""1 pigeon""]",1 person vs 1 pigeon,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,21,2.0.0,133754,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,22,2.0.0,135504,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,1747,"On one boat there is <b>100 people</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",0,main_choice,8,bunny,100,10,100 people,10 bunnies,FALSE,A,B,100 people,Can't decide,10 bunnies,"[""100 people"",""Can't decide"",""10 bunnies""]",100 people vs 10 bunnies,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,23,2.0.0,136005,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,24,2.0.0,140205,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,4196,"On one boat there is <b>100 people</b> and the other boat there is <b>10 pigeons</b>.
                 Will <b>You</b> save...",2,main_choice,9,pigeon,100,10,100 people,10 pigeons,TRUE,B,A,10 pigeons,Can't decide,100 people,"[""10 pigeons"",""Can't decide"",""100 people""]",100 people vs 10 pigeons,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,25,2.0.0,140708,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,26,2.0.0,143408,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,2697,"On one boat there is <b>10 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,10,bunny,10,1,10 people,1 bunny,FALSE,A,B,10 people,Can't decide,1 bunny,"[""10 people"",""Can't decide"",""1 bunny""]",10 people vs 1 bunny,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,27,2.0.0,143911,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,28,2.0.0,145099,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,1185,"On one boat there is <b>100 people</b> and the other boat there is <b>1 pigeon</b>.
                 Will <b>You</b> save...",0,main_choice,11,pigeon,100,1,100 people,1 pigeon,FALSE,A,B,100 people,Can't decide,1 pigeon,"[""100 people"",""Can't decide"",""1 pigeon""]",100 people vs 1 pigeon,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,29,2.0.0,145601,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,30,2.0.0,147112,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,1508,"On one boat there is <b>100 people</b> and the other boat there is <b>1 bunny</b>.
                 Will <b>You</b> save...",0,main_choice,12,bunny,100,1,100 people,1 bunny,FALSE,A,B,100 people,Can't decide,1 bunny,"[""100 people"",""Can't decide"",""1 bunny""]",100 people vs 1 bunny,100 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,31,2.0.0,147615,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,32,2.0.0,150090,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,2473,"On one boat there is <b>1 person</b> and the other boat there is <b>10 bunnies</b>.
                 Will <b>You</b> save...",2,main_choice,13,bunny,1,10,1 person,10 bunnies,TRUE,B,A,10 bunnies,Can't decide,1 person,"[""10 bunnies"",""Can't decide"",""1 person""]",1 person vs 10 bunnies,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,33,2.0.0,150592,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,34,2.0.0,154700,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,4106,"On one boat there is <b>10 people</b> and the other boat there is <b>100 pigs</b>.
                 Will <b>You</b> save...",0,main_choice,14,pig,10,100,10 people,100 pigs,TRUE,B,A,100 pigs,Can't decide,10 people,"[""100 pigs"",""Can't decide"",""10 people""]",10 people vs 100 pigs,100 pigs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,35,2.0.0,155202,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,36,2.0.0,157759,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,2554,"On one boat there is <b>1 person</b> and the other boat there is <b>10 dogs</b>.
                 Will <b>You</b> save...",0,main_choice,15,dog,1,10,1 person,10 dogs,TRUE,B,A,10 dogs,Can't decide,1 person,"[""10 dogs"",""Can't decide"",""1 person""]",1 person vs 10 dogs,10 dogs,animal,0,1,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,37,2.0.0,158262,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,38,2.0.0,180800,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,22535,"On one boat there is <b>1 person</b> and the other boat there is <b>1 cat</b>.
                 Will <b>You</b> save...",0,main_choice,16,cat,1,1,1 person,1 cat,FALSE,A,B,1 person,Can't decide,1 cat,"[""1 person"",""Can't decide"",""1 cat""]",1 person vs 1 cat,1 person,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,39,2.0.0,181303,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,40,2.0.0,190444,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,9137,"On one boat there is <b>10 people</b> and the other boat there is <b>100 bunnies</b>.
                 Will <b>You</b> save...",1,main_choice,17,bunny,10,100,10 people,100 bunnies,TRUE,B,A,100 bunnies,Can't decide,10 people,"[""100 bunnies"",""Can't decide"",""10 people""]",10 people vs 100 bunnies,Can't decide,neutral,0,0,0,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-keyboard-response,41,2.0.0,190946,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,null,"<div style=""font-size:40px; opacity:0.6;"">+</div>",null,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,iti,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
NA,NA,NA,NA,NA,html-button-response,42,2.0.0,193153,pt7zb1bx9y2,pt7zb1bx9y2,You,ladybug,2203,"On one boat there is <b>10 people</b> and the other boat there is <b>1 clam</b>.
                 Will <b>You</b> save...",0,main_choice,18,clam,10,1,10 people,1 clam,FALSE,A,B,10 people,Can't decide,1 clam,"[""10 people"",""Can't decide"",""1 clam""]",10 people vs 1 clam,10 people,human,1,0,1,NA,NA,/Users/martincz/GitHub/COGS119/group_wi26_species_choices/analysis/../data/raw_data/pt7zb1bx9y2_1772141385087.csv
